seller_id,seller_state,seller_city,seller_region,seller_zip_prefix,seller_segment,seller_quality_score,seller_fulfillment_capacity,seller_active_flag,created_at,deactivated_at
seller_001085,NY,Albany,Northeast,79933,premium,0.7578,0.3783,True,2024-01-01T00:00:00,
seller_001086,PA,Philadelphia,Northeast,61404,growth_seller,0.5225,0.4404,True,2024-01-01T00:00:00,
seller_001087,TX,Austin,South,15373,at_risk,0.5901,0.4358,True,2024-01-01T00:00:00,
seller_001088,MA,Boston,Northeast,12526,long_tail,0.8205,0.3494,True,2024-01-01T00:00:00,
seller_001089,NY,Buffalo,Northeast,30130,premium,0.7547,0.3196,True,2024-01-01T00:00:00,
seller_001090,WV,Charleston,South,91862,growth_seller,0.8612,0.3871,True,2024-01-01T00:00:00,
seller_001091,AR,Fayetteville,South,02858,long_tail,0.8034,0.2,True,2024-01-01T00:00:00,
seller_001092,WA,Spokane,West,38843,premium,0.7122,0.3113,True,2024-01-01T00:00:00,
seller_001093,WI,Milwaukee,Midwest,27144,long_tail,0.6582,0.4214,True,2024-01-01T00:00:00,
seller_001094,AZ,Tucson,West,01683,high_volume,0.8762,0.363,True,2024-01-01T00:00:00,
seller_001095,FL,Tampa,South,48922,long_tail,0.8972,0.3527,True,2024-01-01T00:00:00,
seller_001096,PA,Philadelphia,Northeast,94478,long_tail,0.8876,0.3145,True,2024-01-01T00:00:00,
seller_001097,NY,Buffalo,Northeast,64732,growth_seller,0.8649,0.4254,True,2024-01-01T00:00:00,
seller_001098,CA,San Diego,West,45125,long_tail,0.8175,0.3839,True,2024-01-01T00:00:00,
seller_001099,NH,Concord,Northeast,03088,growth_seller,0.6227,0.3734,True,2024-01-01T00:00:00,
seller_001100,NY,Buffalo,Northeast,86085,long_tail,0.7284,0.2765,True,2024-01-01T00:00:00,
seller_001101,VA,Virginia Beach,South,91568,long_tail,0.8268,0.3737,True,2024-01-01T00:00:00,
seller_001102,CT,Hartford,Northeast,63497,premium,0.8081,0.3791,True,2024-01-01T00:00:00,
seller_001103,NY,New York,Northeast,28845,long_tail,0.7972,0.282,True,2024-01-01T00:00:00,
seller_001104,MN,Duluth,Midwest,17873,premium,0.8784,0.3265,True,2024-01-01T00:00:00,
seller_001105,TX,Austin,South,27628,long_tail,0.827,0.4198,True,2024-01-01T00:00:00,
seller_001106,NY,Albany,Northeast,40947,long_tail,0.7838,0.3795,True,2024-01-01T00:00:00,
seller_001107,VT,Montpelier,Northeast,16995,long_tail,0.7832,0.3292,True,2024-01-01T00:00:00,
seller_001108,TX,Houston,South,64206,long_tail,0.9207,0.2834,True,2024-01-01T00:00:00,
seller_001109,NJ,Jersey City,Northeast,63288,premium,0.8998,0.4552,True,2024-01-01T00:00:00,
seller_001110,MO,St. Louis,Midwest,82245,premium,0.8933,0.2078,True,2024-01-01T00:00:00,
seller_001111,CA,Los Angeles,West,82637,at_risk,0.6414,0.384,True,2024-01-01T00:00:00,
seller_001112,IL,Springfield,Midwest,87877,premium,0.6337,0.383,True,2024-01-01T00:00:00,
seller_001113,FL,Tampa,South,52083,long_tail,0.9466,0.29,True,2024-01-01T00:00:00,
seller_001114,NY,New York,Northeast,66592,growth_seller,0.959,0.3891,True,2024-01-01T00:00:00,
seller_001115,CA,Los Angeles,West,02086,long_tail,0.482,0.273,True,2024-01-01T00:00:00,
seller_001116,NY,Buffalo,Northeast,52868,long_tail,0.9427,0.2,True,2024-01-01T00:00:00,
seller_001117,VA,Richmond,South,86789,premium,0.7369,0.362,True,2024-01-01T00:00:00,
seller_001118,TX,Houston,South,35340,premium,0.5385,0.2,True,2024-01-01T00:00:00,
seller_001119,NJ,Newark,Northeast,71144,premium,0.6489,0.5791,True,2024-01-01T00:00:00,
seller_001120,FL,Jacksonville,South,67407,premium,0.9854,0.3445,True,2024-01-01T00:00:00,
seller_001121,FL,Jacksonville,South,80404,growth_seller,0.9288,0.3186,True,2024-01-01T00:00:00,
seller_001122,CA,Sacramento,West,79606,long_tail,0.7647,0.4883,True,2024-01-01T00:00:00,
seller_001123,OH,Columbus,Midwest,23406,premium,0.7347,0.3184,True,2024-01-01T00:00:00,
seller_001124,PA,Pittsburgh,Northeast,62000,premium,0.7104,0.3365,True,2024-01-01T00:00:00,
seller_001125,NY,Albany,Northeast,32551,premium,0.9149,0.2964,True,2024-01-01T00:00:00,
seller_001126,OH,Cleveland,Midwest,65487,long_tail,0.8004,0.4066,True,2024-01-01T00:00:00,
seller_001127,ND,Bismarck,Midwest,32982,long_tail,0.771,0.2295,True,2024-01-01T00:00:00,
seller_001128,NY,New York,Northeast,32332,growth_seller,0.8569,0.3094,True,2024-01-01T00:00:00,
seller_001129,FL,Tampa,South,86853,long_tail,0.8545,0.3817,True,2024-01-01T00:00:00,
seller_001130,IA,Des Moines,Midwest,39553,long_tail,0.923,0.279,True,2024-01-01T00:00:00,
seller_001131,FL,Orlando,South,52393,premium,0.637,0.3973,True,2024-01-01T00:00:00,
seller_001132,TX,Houston,South,03384,premium,0.4938,0.2921,True,2024-01-01T00:00:00,
seller_001133,WI,Milwaukee,Midwest,25909,growth_seller,0.6786,0.3908,True,2024-01-01T00:00:00,
seller_001134,AL,Montgomery,South,50570,long_tail,0.7907,0.393,True,2024-01-01T00:00:00,
seller_001135,OK,Oklahoma City,South,28088,long_tail,0.7792,0.4171,True,2024-01-01T00:00:00,
seller_001136,RI,Warwick,Northeast,97713,long_tail,0.8034,0.271,True,2024-01-01T00:00:00,
seller_001137,TX,Houston,South,05186,premium,0.7118,0.4155,True,2024-01-01T00:00:00,
seller_001138,FL,Tampa,South,45450,growth_seller,0.7699,0.4131,True,2024-01-01T00:00:00,
seller_001139,NY,Buffalo,Northeast,94694,long_tail,0.6027,0.3203,True,2024-01-01T00:00:00,
seller_001140,CT,Hartford,Northeast,82529,premium,0.7021,0.5281,True,2024-01-01T00:00:00,
seller_001141,KS,Topeka,Midwest,39924,at_risk,0.788,0.3804,True,2024-01-01T00:00:00,
seller_001142,ME,Bangor,Northeast,71933,long_tail,0.9574,0.2455,True,2024-01-01T00:00:00,
seller_001143,TX,Dallas,South,34707,premium,0.8983,0.4482,True,2024-01-01T00:00:00,
seller_001144,PA,Pittsburgh,Northeast,76288,long_tail,0.7428,0.3126,True,2024-01-01T00:00:00,
seller_001145,FL,Jacksonville,South,17072,growth_seller,0.9489,0.2,True,2024-01-01T00:00:00,
seller_001146,PA,Pittsburgh,Northeast,78929,long_tail,0.8797,0.3949,True,2024-01-01T00:00:00,
seller_001147,MD,Frederick,South,67201,long_tail,0.8608,0.2979,True,2024-01-01T00:00:00,
seller_001148,TX,Austin,South,92511,long_tail,0.8106,0.3589,True,2024-01-01T00:00:00,
seller_001149,PA,Pittsburgh,Northeast,68540,premium,0.9546,0.2,True,2024-01-01T00:00:00,
seller_001150,NC,Charlotte,South,50024,long_tail,0.9461,0.3683,True,2024-01-01T00:00:00,
seller_001151,CA,Sacramento,West,72956,premium,0.9457,0.3525,True,2024-01-01T00:00:00,
seller_001152,GA,Atlanta,South,43221,long_tail,0.7929,0.4869,True,2024-01-01T00:00:00,
seller_001153,CA,San Diego,West,33664,growth_seller,0.9226,0.3136,True,2024-01-01T00:00:00,
seller_001154,TX,Austin,South,63513,long_tail,0.7218,0.2627,True,2024-01-01T00:00:00,
seller_001155,NY,New York,Northeast,11227,premium,0.7822,0.395,True,2024-01-01T00:00:00,
seller_001156,FL,Orlando,South,21822,growth_seller,0.7145,0.401,True,2024-01-01T00:00:00,
seller_001157,OH,Columbus,Midwest,05516,premium,0.6079,0.2949,True,2024-01-01T00:00:00,
seller_001158,IA,Des Moines,Midwest,64933,premium,0.9163,0.3276,True,2024-01-01T00:00:00,
seller_001159,ND,Fargo,Midwest,53918,premium,0.9038,0.2835,True,2024-01-01T00:00:00,
seller_001160,CA,San Diego,West,83353,premium,0.7207,0.3803,True,2024-01-01T00:00:00,
seller_001161,TX,Houston,South,42265,long_tail,0.876,0.2,True,2024-01-01T00:00:00,
seller_001162,CA,San Diego,West,12936,at_risk,0.9464,0.5245,True,2024-01-01T00:00:00,
seller_001163,PA,Philadelphia,Northeast,86445,premium,0.7156,0.3961,True,2024-01-01T00:00:00,
seller_001164,CA,Sacramento,West,27712,premium,0.7153,0.4581,True,2024-01-01T00:00:00,
seller_001165,OR,Portland,West,82351,long_tail,0.5586,0.3743,True,2024-01-01T00:00:00,
seller_001166,NV,Reno,West,85825,at_risk,0.7573,0.3421,True,2024-01-01T00:00:00,
seller_001167,AK,Anchorage,West,40258,long_tail,0.6911,0.2578,True,2024-01-01T00:00:00,
seller_001168,NJ,Newark,Northeast,06378,long_tail,0.624,0.475,True,2024-01-01T00:00:00,
seller_001169,CA,Los Angeles,West,33690,at_risk,0.9416,0.5119,True,2024-01-01T00:00:00,
seller_001170,SC,Columbia,South,50934,long_tail,0.5701,0.2663,True,2024-01-01T00:00:00,
seller_001171,NV,Las Vegas,West,01948,at_risk,0.8479,0.3953,True,2024-01-01T00:00:00,
seller_001172,NJ,Jersey City,Northeast,13360,long_tail,0.9744,0.2323,True,2024-01-01T00:00:00,
seller_001173,IA,Cedar Rapids,Midwest,63004,premium,0.7546,0.3334,True,2024-01-01T00:00:00,
seller_001174,OK,Oklahoma City,South,88303,long_tail,0.8758,0.2,True,2024-01-01T00:00:00,
seller_001175,GA,Atlanta,South,49154,premium,0.9613,0.3508,True,2024-01-01T00:00:00,
seller_001176,FL,Tampa,South,90227,premium,0.7439,0.4219,True,2024-01-01T00:00:00,
seller_001177,CA,San Diego,West,40962,premium,0.6954,0.3722,True,2024-01-01T00:00:00,
seller_001178,CA,San Diego,West,97243,at_risk,0.5679,0.4191,True,2024-01-01T00:00:00,
seller_001179,AK,Anchorage,West,83111,long_tail,0.809,0.2901,True,2024-01-01T00:00:00,
seller_001180,NC,Charlotte,South,21454,long_tail,0.8072,0.289,True,2024-01-01T00:00:00,
seller_001181,NJ,Jersey City,Northeast,47561,at_risk,0.7434,0.407,True,2024-01-01T00:00:00,
seller_001182,OH,Columbus,Midwest,72108,long_tail,0.8229,0.3279,True,2024-01-01T00:00:00,
seller_001183,CO,Denver,West,27409,premium,0.7702,0.495,True,2024-01-01T00:00:00,
seller_001184,NY,Albany,Northeast,81386,long_tail,0.8746,0.3657,True,2024-01-01T00:00:00,
seller_001185,GA,Savannah,South,56654,long_tail,0.9363,0.248,True,2024-01-01T00:00:00,
seller_001186,ME,Bangor,Northeast,43000,high_volume,0.9474,0.3833,True,2024-01-01T00:00:00,
seller_001187,HI,Hilo,West,69825,at_risk,0.8657,0.3425,True,2024-01-01T00:00:00,
seller_001188,HI,Honolulu,West,27854,growth_seller,0.682,0.4292,True,2024-01-01T00:00:00,
seller_001189,CA,San Diego,West,85493,long_tail,0.6647,0.3883,True,2024-01-01T00:00:00,
seller_001190,CA,Los Angeles,West,82639,long_tail,0.8457,0.3697,True,2024-01-01T00:00:00,
seller_001191,CA,San Diego,West,63976,premium,0.7582,0.4787,True,2024-01-01T00:00:00,
seller_001192,OH,Cleveland,Midwest,43606,at_risk,0.829,0.4305,True,2024-01-01T00:00:00,
seller_001193,GA,Savannah,South,48568,at_risk,0.7992,0.3373,True,2024-01-01T00:00:00,
seller_001194,GA,Atlanta,South,18259,premium,0.5499,0.3317,True,2024-01-01T00:00:00,
seller_001195,NY,Buffalo,Northeast,62365,long_tail,0.9168,0.2479,True,2024-01-01T00:00:00,
seller_001196,CA,San Diego,West,51594,long_tail,0.7423,0.5514,True,2024-01-01T00:00:00,
seller_001197,IN,Indianapolis,Midwest,07239,premium,0.9364,0.3404,True,2024-01-01T00:00:00,
seller_001198,OR,Portland,West,36840,long_tail,0.7067,0.2174,True,2024-01-01T00:00:00,
seller_001199,NY,Albany,Northeast,20869,at_risk,0.6414,0.3431,True,2024-01-01T00:00:00,
seller_001200,CA,Los Angeles,West,84291,long_tail,0.8807,0.2646,True,2024-01-01T00:00:00,
