product_id,product_category,product_name,product_weight_g,product_length_cm,product_height_cm,product_width_cm,product_price_base_usd,created_at
product_000255,Watches & Gifts,Timepiece 0255,382,5.2,3.3,5.2,47.45,2024-01-01T00:00:00
product_000256,Books & Media,Media Collection 0256,1432,7.3,4.2,4.7,20.34,2024-01-01T00:00:00
product_000257,Toys & Games,Family Game 0257,854,8.1,4.8,3.9,33.57,2024-01-01T00:00:00
product_000258,Fashion,Everyday Apparel 0258,624,8.5,4.7,3.9,30.65,2024-01-01T00:00:00
product_000259,Toys & Games,Activity Set 0259,698,6.6,5.2,4.8,155.72,2024-01-01T00:00:00
product_000260,Automotive,Vehicle Accessory 0260,3249,8.3,6.4,7.8,64.36,2024-01-01T00:00:00
product_000261,Mobile & Telecom,Mobile Accessory 0261,351,5.7,3.5,3.4,161.95,2024-01-01T00:00:00
product_000262,Baby Products,Feeding Item 0262,1408,6.3,5.2,5.2,26.25,2024-01-01T00:00:00
product_000263,Office Supplies,Writing Kit 0263,837,4.8,4.1,5.1,36.83,2024-01-01T00:00:00
product_000264,Books & Media,Learning Guide 0264,975,8.2,3.7,5.9,33.37,2024-01-01T00:00:00
product_000265,Health & Beauty,Daily Essential 0265,531,6.4,5.4,4.3,33.3,2024-01-01T00:00:00
product_000266,Toys & Games,Family Game 0266,420,6.5,3.1,5.1,42.56,2024-01-01T00:00:00
product_000267,Furniture & Decor,Storage Unit 0267,6448,14.9,8.8,7.0,211.51,2024-01-01T00:00:00
product_000268,Sports & Outdoors,Outdoor Kit 0268,3649,12.7,5.1,7.1,169.02,2024-01-01T00:00:00
product_000269,Fashion,Seasonal Wear 0269,210,6.3,3.0,4.4,37.58,2024-01-01T00:00:00
product_000270,Home & Bedding,Home Textile 0270,1575,5.4,4.9,6.2,58.27,2024-01-01T00:00:00
product_000271,Office Supplies,Writing Kit 0271,914,5.7,4.1,5.9,19.84,2024-01-01T00:00:00
product_000272,Sports & Outdoors,Fitness Item 0272,1253,5.0,4.3,4.1,52.71,2024-01-01T00:00:00
product_000273,Automotive,Vehicle Accessory 0273,5193,8.9,7.8,9.0,116.7,2024-01-01T00:00:00
product_000274,Automotive,Vehicle Accessory 0274,2096,8.0,4.4,6.9,99.96,2024-01-01T00:00:00
product_000275,Automotive,Maintenance Kit 0275,2323,7.3,7.5,6.6,115.02,2024-01-01T00:00:00
product_000276,Health & Beauty,Daily Essential 0276,558,7.0,4.6,4.2,33.78,2024-01-01T00:00:00
product_000277,Sports & Outdoors,Outdoor Kit 0277,2918,11.5,3.1,8.6,70.32,2024-01-01T00:00:00
product_000278,Toys & Games,Learning Toy 0278,1643,9.4,5.3,6.1,100.08,2024-01-01T00:00:00
product_000279,Automotive,Maintenance Kit 0279,3142,10.1,7.2,7.4,323.67,2024-01-01T00:00:00
product_000280,Health & Beauty,Daily Essential 0280,238,6.7,4.3,5.5,24.82,2024-01-01T00:00:00
product_000281,Health & Beauty,Care Set 0281,1021,4.5,4.4,5.4,39.96,2024-01-01T00:00:00
product_000282,Pet Supplies,Pet Activity Item 0282,914,8.7,3.8,5.7,88.41,2024-01-01T00:00:00
product_000283,Electronics & Accessories,Device Accessory 0283,603,7.2,4.4,5.3,161.66,2024-01-01T00:00:00
product_000284,Fashion,Everyday Apparel 0284,143,7.8,4.6,4.7,36.52,2024-01-01T00:00:00
product_000285,Fashion,Fashion Accessory 0285,272,6.4,4.2,5.6,27.45,2024-01-01T00:00:00
product_000286,Sports & Outdoors,Training Gear 0286,1548,7.6,6.0,5.4,76.9,2024-01-01T00:00:00
product_000287,Watches & Gifts,Gift Set 0287,273,9.0,5.1,4.2,139.37,2024-01-01T00:00:00
product_000288,Pet Supplies,Feeding Set 0288,1892,6.8,6.2,5.2,76.46,2024-01-01T00:00:00
product_000289,Health & Beauty,Daily Essential 0289,943,4.9,4.3,5.9,35.22,2024-01-01T00:00:00
product_000290,Fashion,Seasonal Wear 0290,120,5.4,4.3,5.5,91.98,2024-01-01T00:00:00
product_000291,Toys & Games,Family Game 0291,1664,7.7,4.1,3.8,20.59,2024-01-01T00:00:00
product_000292,Pet Supplies,Pet Care Item 0292,725,6.6,5.3,4.2,35.73,2024-01-01T00:00:00
product_000293,Baby Products,Nursery Accessory 0293,492,6.1,3.3,5.8,112.69,2024-01-01T00:00:00
product_000294,Toys & Games,Family Game 0294,491,5.7,4.5,6.7,38.41,2024-01-01T00:00:00
product_000295,Baby Products,Feeding Item 0295,662,7.3,3.8,6.1,44.55,2024-01-01T00:00:00
product_000296,Baby Products,Nursery Accessory 0296,651,6.1,3.0,3.9,61.37,2024-01-01T00:00:00
product_000297,Sports & Outdoors,Outdoor Kit 0297,1838,6.8,5.0,5.5,25.06,2024-01-01T00:00:00
product_000298,Health & Beauty,Wellness Item 0298,663,4.0,2.9,6.0,30.12,2024-01-01T00:00:00
product_000299,Home & Bedding,Bedding Set 0299,2056,6.5,3.7,5.3,46.37,2024-01-01T00:00:00
product_000300,Electronics & Accessories,Device Accessory 0300,1197,4.9,3.8,4.7,118.77,2024-01-01T00:00:00
product_000301,Pet Supplies,Pet Care Item 0301,1285,7.3,4.0,3.6,71.58,2024-01-01T00:00:00
product_000302,Pet Supplies,Pet Care Item 0302,722,5.7,3.5,4.3,62.15,2024-01-01T00:00:00
product_000303,Sports & Outdoors,Outdoor Kit 0303,3558,9.0,4.9,7.5,49.09,2024-01-01T00:00:00
product_000304,Automotive,Maintenance Kit 0304,1351,7.0,4.4,6.3,148.43,2024-01-01T00:00:00
product_000305,Baby Products,Feeding Item 0305,2748,8.0,5.8,7.8,75.31,2024-01-01T00:00:00
product_000306,Sports & Outdoors,Outdoor Kit 0306,3602,8.1,3.7,8.4,57.87,2024-01-01T00:00:00
product_000307,Toys & Games,Activity Set 0307,379,6.4,5.3,6.2,53.27,2024-01-01T00:00:00
product_000308,Electronics & Accessories,Device Accessory 0308,472,5.4,4.0,4.0,234.68,2024-01-01T00:00:00
product_000309,Books & Media,Learning Guide 0309,434,6.7,3.8,3.9,27.2,2024-01-01T00:00:00
product_000310,Home & Bedding,Comfort Item 0310,1432,8.1,4.1,5.6,106.82,2024-01-01T00:00:00
product_000311,Electronics & Accessories,Device Accessory 0311,946,6.4,2.8,4.5,144.48,2024-01-01T00:00:00
product_000312,Home Goods,Organization Set 0312,1762,6.6,4.1,6.3,75.07,2024-01-01T00:00:00
product_000313,Furniture & Decor,Storage Unit 0313,8435,11.4,6.4,8.8,205.26,2024-01-01T00:00:00
product_000314,Mobile & Telecom,Connectivity Kit 0314,550,8.1,2.6,6.0,229.11,2024-01-01T00:00:00
product_000315,Books & Media,Learning Guide 0315,517,5.6,2.9,4.9,37.6,2024-01-01T00:00:00
product_000316,Office Supplies,Desk Set 0316,937,5.0,4.0,5.2,79.72,2024-01-01T00:00:00
product_000317,Furniture & Decor,Accent Furniture 0317,7537,12.6,8.8,11.8,131.75,2024-01-01T00:00:00
product_000318,Home Goods,Household Tool 0318,2974,7.5,5.2,6.8,107.5,2024-01-01T00:00:00
product_000319,Pet Supplies,Feeding Set 0319,1309,7.6,3.5,6.2,35.8,2024-01-01T00:00:00
product_000320,Books & Media,Reference Book 0320,239,7.5,3.9,5.3,16.15,2024-01-01T00:00:00
product_000321,Electronics & Accessories,Charging Kit 0321,569,6.5,4.5,6.2,105.85,2024-01-01T00:00:00
product_000322,Toys & Games,Learning Toy 0322,835,6.7,4.8,5.0,20.77,2024-01-01T00:00:00
product_000323,Health & Beauty,Care Set 0323,329,8.0,2.9,4.5,47.89,2024-01-01T00:00:00
product_000324,Office Supplies,Writing Kit 0324,1358,6.7,4.4,5.4,45.52,2024-01-01T00:00:00
product_000325,Garden & Outdoor,Planting Set 0325,4057,12.0,7.8,6.3,44.27,2024-01-01T00:00:00
product_000326,Fashion,Seasonal Wear 0326,235,6.2,3.8,3.8,75.15,2024-01-01T00:00:00
product_000327,Watches & Gifts,Keepsake Item 0327,221,5.6,2.7,6.0,91.25,2024-01-01T00:00:00
product_000328,Mobile & Telecom,Phone Item 0328,925,6.9,5.2,6.1,48.45,2024-01-01T00:00:00
product_000329,Home & Bedding,Comfort Item 0329,1672,9.6,3.5,5.6,46.18,2024-01-01T00:00:00
product_000330,Home Goods,Kitchen Item 0330,1964,6.8,4.8,5.7,58.97,2024-01-01T00:00:00
product_000331,Mobile & Telecom,Connectivity Kit 0331,461,6.8,2.1,4.9,204.88,2024-01-01T00:00:00
product_000332,Home & Bedding,Bedding Set 0332,3211,11.2,7.3,8.1,78.82,2024-01-01T00:00:00
product_000333,Books & Media,Learning Guide 0333,354,7.5,2.7,4.9,25.05,2024-01-01T00:00:00
product_000334,Pet Supplies,Pet Activity Item 0334,2248,9.4,5.1,5.9,35.73,2024-01-01T00:00:00
product_000335,Furniture & Decor,Storage Unit 0335,6396,11.6,8.3,9.8,119.91,2024-01-01T00:00:00
product_000336,Baby Products,Feeding Item 0336,987,4.4,5.0,4.5,45.53,2024-01-01T00:00:00
product_000337,Furniture & Decor,Decor Item 0337,6455,13.4,6.4,8.9,55.08,2024-01-01T00:00:00
product_000338,Baby Products,Nursery Accessory 0338,832,5.7,4.4,5.0,63.6,2024-01-01T00:00:00
product_000339,Baby Products,Infant Care Item 0339,1772,7.6,4.3,5.3,66.94,2024-01-01T00:00:00
product_000340,Watches & Gifts,Keepsake Item 0340,253,8.3,3.8,5.7,57.35,2024-01-01T00:00:00
product_000341,Books & Media,Reference Book 0341,256,5.2,4.5,5.5,12.17,2024-01-01T00:00:00
product_000342,Office Supplies,Desk Set 0342,1012,7.7,5.4,5.0,28.28,2024-01-01T00:00:00
product_000343,Pet Supplies,Pet Activity Item 0343,530,6.4,4.7,6.0,76.88,2024-01-01T00:00:00
product_000344,Sports & Outdoors,Outdoor Kit 0344,2783,10.1,6.1,6.4,173.86,2024-01-01T00:00:00
product_000345,Home & Bedding,Bedding Set 0345,2355,7.8,4.2,5.3,32.18,2024-01-01T00:00:00
product_000346,Home & Bedding,Home Textile 0346,2089,8.9,5.2,6.8,39.91,2024-01-01T00:00:00
product_000347,Office Supplies,Office Organizer 0347,1403,7.8,4.7,5.8,14.1,2024-01-01T00:00:00
product_000348,Health & Beauty,Wellness Item 0348,605,6.3,5.3,3.5,13.21,2024-01-01T00:00:00
product_000349,Toys & Games,Learning Toy 0349,895,5.4,4.4,5.6,35.94,2024-01-01T00:00:00
product_000350,Electronics & Accessories,Audio Item 0350,649,5.7,3.8,5.9,156.03,2024-01-01T00:00:00
product_000351,Toys & Games,Learning Toy 0351,1239,7.8,3.7,4.3,31.53,2024-01-01T00:00:00
product_000352,Baby Products,Feeding Item 0352,506,7.0,4.1,5.9,38.49,2024-01-01T00:00:00
product_000353,Automotive,Vehicle Accessory 0353,1875,5.7,4.4,6.2,119.51,2024-01-01T00:00:00
product_000354,Automotive,Travel Item 0354,1314,6.9,4.3,5.6,39.93,2024-01-01T00:00:00
product_000355,Home Goods,Household Tool 0355,1145,7.3,3.3,4.8,41.03,2024-01-01T00:00:00
product_000356,Toys & Games,Family Game 0356,720,5.6,3.5,4.4,33.84,2024-01-01T00:00:00
product_000357,Sports & Outdoors,Training Gear 0357,2393,7.4,4.1,6.9,86.99,2024-01-01T00:00:00
product_000358,Sports & Outdoors,Outdoor Kit 0358,1712,8.4,4.6,6.1,48.61,2024-01-01T00:00:00
product_000359,Watches & Gifts,Timepiece 0359,96,6.5,4.8,4.9,223.25,2024-01-01T00:00:00
product_000360,Garden & Outdoor,Planting Set 0360,3459,9.4,6.8,7.4,70.12,2024-01-01T00:00:00
product_000361,Furniture & Decor,Decor Item 0361,13466,19.2,6.5,11.4,490.08,2024-01-01T00:00:00
product_000362,Watches & Gifts,Gift Set 0362,672,6.5,3.8,6.5,71.84,2024-01-01T00:00:00
product_000363,Mobile & Telecom,Connectivity Kit 0363,555,6.3,4.3,4.9,341.13,2024-01-01T00:00:00
product_000364,Books & Media,Reference Book 0364,381,5.9,3.9,5.2,10.51,2024-01-01T00:00:00
product_000365,Garden & Outdoor,Planting Set 0365,1990,7.0,4.8,5.3,59.12,2024-01-01T00:00:00
product_000366,Health & Beauty,Wellness Item 0366,439,5.0,4.4,3.8,65.57,2024-01-01T00:00:00
product_000367,Home Goods,Kitchen Item 0367,3640,13.2,6.7,7.3,36.82,2024-01-01T00:00:00
product_000368,Home Goods,Household Tool 0368,1588,5.8,5.2,5.5,79.11,2024-01-01T00:00:00
product_000369,Office Supplies,Desk Set 0369,655,5.4,4.0,5.8,20.77,2024-01-01T00:00:00
product_000370,Health & Beauty,Wellness Item 0370,180,6.4,3.5,6.0,22.98,2024-01-01T00:00:00
product_000371,Watches & Gifts,Gift Set 0371,130,6.2,3.8,6.0,51.08,2024-01-01T00:00:00
product_000372,Watches & Gifts,Keepsake Item 0372,272,6.0,4.1,4.9,119.49,2024-01-01T00:00:00
product_000373,Automotive,Maintenance Kit 0373,3774,9.6,4.2,8.5,36.0,2024-01-01T00:00:00
product_000374,Health & Beauty,Daily Essential 0374,653,5.4,4.0,3.8,19.38,2024-01-01T00:00:00
product_000375,Toys & Games,Activity Set 0375,903,7.5,4.7,5.1,26.49,2024-01-01T00:00:00
product_000376,Electronics & Accessories,Device Accessory 0376,1331,7.2,4.3,6.5,53.1,2024-01-01T00:00:00
product_000377,Sports & Outdoors,Fitness Item 0377,2335,5.7,7.3,5.3,107.46,2024-01-01T00:00:00
product_000378,Home & Bedding,Bedding Set 0378,2164,8.2,5.8,6.4,47.43,2024-01-01T00:00:00
product_000379,Garden & Outdoor,Garden Tool 0379,1239,6.0,4.9,6.0,56.02,2024-01-01T00:00:00
product_000380,Watches & Gifts,Gift Set 0380,419,5.8,3.6,4.8,64.27,2024-01-01T00:00:00
product_000381,Pet Supplies,Feeding Set 0381,2361,6.1,6.5,6.7,40.66,2024-01-01T00:00:00
product_000382,Sports & Outdoors,Fitness Item 0382,1917,7.7,3.6,6.6,70.7,2024-01-01T00:00:00
product_000383,Home Goods,Organization Set 0383,3777,10.1,5.7,7.5,45.91,2024-01-01T00:00:00
product_000384,Furniture & Decor,Storage Unit 0384,9059,12.7,7.7,13.5,148.53,2024-01-01T00:00:00
product_000385,Electronics & Accessories,Audio Item 0385,703,5.7,3.5,4.4,201.68,2024-01-01T00:00:00
product_000386,Health & Beauty,Care Set 0386,455,6.5,4.4,5.7,22.78,2024-01-01T00:00:00
product_000387,Watches & Gifts,Keepsake Item 0387,375,6.7,3.5,6.0,136.06,2024-01-01T00:00:00
product_000388,Fashion,Everyday Apparel 0388,883,5.6,3.1,5.8,44.87,2024-01-01T00:00:00
product_000389,Automotive,Travel Item 0389,2124,7.3,4.8,6.3,184.37,2024-01-01T00:00:00
product_000390,Garden & Outdoor,Garden Tool 0390,4408,9.1,7.1,6.6,51.28,2024-01-01T00:00:00
product_000391,Home & Bedding,Home Textile 0391,824,8.3,3.8,5.1,31.79,2024-01-01T00:00:00
product_000392,Electronics & Accessories,Device Accessory 0392,1200,6.0,4.1,3.2,168.57,2024-01-01T00:00:00
product_000393,Sports & Outdoors,Fitness Item 0393,1040,5.7,3.7,6.0,65.78,2024-01-01T00:00:00
product_000394,Home & Bedding,Comfort Item 0394,3286,10.6,6.7,6.0,38.16,2024-01-01T00:00:00
product_000395,Health & Beauty,Wellness Item 0395,848,6.1,4.9,4.7,25.57,2024-01-01T00:00:00
product_000396,Watches & Gifts,Timepiece 0396,425,6.9,3.8,5.2,48.33,2024-01-01T00:00:00
product_000397,Sports & Outdoors,Training Gear 0397,2704,10.0,3.0,4.4,144.2,2024-01-01T00:00:00
product_000398,Electronics & Accessories,Audio Item 0398,1324,6.5,4.4,4.4,165.39,2024-01-01T00:00:00
product_000399,Sports & Outdoors,Outdoor Kit 0399,1587,8.7,4.4,7.0,65.89,2024-01-01T00:00:00
product_000400,Garden & Outdoor,Planting Set 0400,5743,13.9,6.7,7.0,111.26,2024-01-01T00:00:00
product_000401,Electronics & Accessories,Audio Item 0401,1223,7.3,3.6,5.3,111.27,2024-01-01T00:00:00
product_000402,Books & Media,Media Collection 0402,623,5.6,3.1,5.5,37.69,2024-01-01T00:00:00
product_000403,Books & Media,Media Collection 0403,671,5.7,2.8,5.1,16.61,2024-01-01T00:00:00
product_000404,Pet Supplies,Pet Activity Item 0404,1389,6.6,3.9,5.4,35.33,2024-01-01T00:00:00
product_000405,Watches & Gifts,Keepsake Item 0405,403,6.6,5.3,4.8,133.04,2024-01-01T00:00:00
product_000406,Pet Supplies,Pet Care Item 0406,1179,6.2,5.9,7.1,31.38,2024-01-01T00:00:00
product_000407,Electronics & Accessories,Charging Kit 0407,1051,6.1,3.4,6.6,112.44,2024-01-01T00:00:00
product_000408,Garden & Outdoor,Outdoor Accessory 0408,4668,10.7,5.5,10.4,74.73,2024-01-01T00:00:00
product_000409,Mobile & Telecom,Connectivity Kit 0409,247,6.2,3.4,4.4,229.74,2024-01-01T00:00:00
product_000410,Books & Media,Reference Book 0410,217,5.7,4.2,4.3,41.64,2024-01-01T00:00:00
product_000411,Books & Media,Media Collection 0411,247,6.9,2.8,5.9,21.59,2024-01-01T00:00:00
product_000412,Fashion,Seasonal Wear 0412,831,5.4,4.4,4.1,71.95,2024-01-01T00:00:00
product_000413,Sports & Outdoors,Fitness Item 0413,3698,10.3,5.1,6.9,67.04,2024-01-01T00:00:00
product_000414,Home Goods,Kitchen Item 0414,1696,7.0,4.0,5.9,116.78,2024-01-01T00:00:00
product_000415,Automotive,Travel Item 0415,4307,8.3,6.2,6.6,103.12,2024-01-01T00:00:00
product_000416,Garden & Outdoor,Outdoor Accessory 0416,6201,9.6,8.8,10.0,70.11,2024-01-01T00:00:00
product_000417,Health & Beauty,Daily Essential 0417,214,6.8,3.9,4.9,18.25,2024-01-01T00:00:00
product_000418,Mobile & Telecom,Phone Item 0418,326,5.7,4.5,5.3,225.63,2024-01-01T00:00:00
product_000419,Mobile & Telecom,Connectivity Kit 0419,558,7.4,4.2,6.0,210.0,2024-01-01T00:00:00
product_000420,Pet Supplies,Pet Activity Item 0420,4139,11.3,5.8,7.3,25.39,2024-01-01T00:00:00
product_000421,Books & Media,Media Collection 0421,809,5.8,4.3,6.1,19.33,2024-01-01T00:00:00
product_000422,Electronics & Accessories,Audio Item 0422,1646,6.2,4.8,5.0,355.32,2024-01-01T00:00:00
product_000423,Mobile & Telecom,Mobile Accessory 0423,312,6.4,4.1,5.5,112.2,2024-01-01T00:00:00
product_000424,Pet Supplies,Pet Activity Item 0424,1787,9.0,4.7,6.4,20.15,2024-01-01T00:00:00
product_000425,Fashion,Everyday Apparel 0425,266,5.3,4.0,3.7,45.53,2024-01-01T00:00:00
product_000426,Automotive,Travel Item 0426,2647,8.4,4.0,8.1,72.76,2024-01-01T00:00:00
product_000427,Watches & Gifts,Timepiece 0427,591,5.4,5.2,5.4,59.35,2024-01-01T00:00:00
product_000428,Home Goods,Organization Set 0428,1218,8.4,5.1,3.8,25.76,2024-01-01T00:00:00
product_000429,Toys & Games,Learning Toy 0429,2656,9.1,6.4,7.9,52.35,2024-01-01T00:00:00
product_000430,Baby Products,Feeding Item 0430,594,5.9,3.2,3.4,34.0,2024-01-01T00:00:00
product_000431,Furniture & Decor,Decor Item 0431,2280,8.8,5.5,6.2,245.65,2024-01-01T00:00:00
product_000432,Watches & Gifts,Timepiece 0432,278,6.6,3.5,6.0,59.43,2024-01-01T00:00:00
product_000433,Mobile & Telecom,Mobile Accessory 0433,487,7.5,4.5,5.2,198.27,2024-01-01T00:00:00
product_000434,Pet Supplies,Pet Care Item 0434,827,6.8,4.2,5.7,23.9,2024-01-01T00:00:00
product_000435,Watches & Gifts,Gift Set 0435,306,6.4,3.2,5.3,68.95,2024-01-01T00:00:00
product_000436,Mobile & Telecom,Phone Item 0436,433,6.4,4.5,6.7,63.29,2024-01-01T00:00:00
product_000437,Baby Products,Infant Care Item 0437,1186,5.5,4.4,4.6,48.72,2024-01-01T00:00:00
product_000438,Toys & Games,Activity Set 0438,738,6.9,3.6,5.5,37.13,2024-01-01T00:00:00
product_000439,Fashion,Everyday Apparel 0439,864,9.3,3.5,5.1,46.4,2024-01-01T00:00:00
product_000440,Baby Products,Nursery Accessory 0440,934,6.4,4.0,5.2,42.0,2024-01-01T00:00:00
product_000441,Fashion,Fashion Accessory 0441,275,5.8,3.4,5.0,48.33,2024-01-01T00:00:00
product_000442,Toys & Games,Learning Toy 0442,1482,8.6,4.6,4.7,37.87,2024-01-01T00:00:00
product_000443,Home & Bedding,Home Textile 0443,1826,8.6,3.8,4.3,79.41,2024-01-01T00:00:00
product_000444,Pet Supplies,Feeding Set 0444,821,4.7,4.7,4.0,13.55,2024-01-01T00:00:00
product_000445,Pet Supplies,Feeding Set 0445,560,7.0,3.9,6.1,43.92,2024-01-01T00:00:00
product_000446,Furniture & Decor,Storage Unit 0446,13378,15.8,9.0,12.8,305.46,2024-01-01T00:00:00
product_000447,Garden & Outdoor,Planting Set 0447,3019,9.7,7.1,6.0,77.41,2024-01-01T00:00:00
product_000448,Watches & Gifts,Gift Set 0448,331,6.6,3.9,3.5,117.49,2024-01-01T00:00:00
product_000449,Pet Supplies,Pet Activity Item 0449,3198,9.9,5.5,8.5,42.68,2024-01-01T00:00:00
product_000450,Fashion,Fashion Accessory 0450,435,8.3,3.4,6.0,166.85,2024-01-01T00:00:00
product_000451,Baby Products,Infant Care Item 0451,1188,5.7,2.8,5.1,50.71,2024-01-01T00:00:00
product_000452,Mobile & Telecom,Mobile Accessory 0452,523,7.6,3.7,5.3,251.05,2024-01-01T00:00:00
product_000453,Toys & Games,Learning Toy 0453,903,4.7,4.4,4.7,32.82,2024-01-01T00:00:00
product_000454,Health & Beauty,Daily Essential 0454,222,7.0,3.9,4.8,28.46,2024-01-01T00:00:00
product_000455,Baby Products,Feeding Item 0455,2744,8.7,4.1,7.3,26.85,2024-01-01T00:00:00
product_000456,Toys & Games,Activity Set 0456,543,7.6,5.4,5.1,39.5,2024-01-01T00:00:00
product_000457,Furniture & Decor,Storage Unit 0457,8809,12.6,7.5,12.0,314.38,2024-01-01T00:00:00
product_000458,Garden & Outdoor,Garden Tool 0458,2020,10.2,3.8,7.6,76.83,2024-01-01T00:00:00
product_000459,Health & Beauty,Care Set 0459,169,5.5,5.5,4.7,15.17,2024-01-01T00:00:00
product_000460,Health & Beauty,Daily Essential 0460,179,5.9,5.7,3.8,34.83,2024-01-01T00:00:00
product_000461,Pet Supplies,Feeding Set 0461,1004,6.4,4.5,4.5,57.04,2024-01-01T00:00:00
product_000462,Mobile & Telecom,Phone Item 0462,262,6.5,4.0,4.5,189.96,2024-01-01T00:00:00
product_000463,Watches & Gifts,Gift Set 0463,605,6.2,4.0,5.7,53.41,2024-01-01T00:00:00
product_000464,Garden & Outdoor,Planting Set 0464,7676,14.7,8.5,10.4,34.19,2024-01-01T00:00:00
product_000465,Baby Products,Nursery Accessory 0465,889,7.5,4.3,5.1,60.21,2024-01-01T00:00:00
product_000466,Health & Beauty,Daily Essential 0466,552,6.7,2.0,6.0,23.03,2024-01-01T00:00:00
product_000467,Mobile & Telecom,Mobile Accessory 0467,572,8.6,4.8,5.7,164.77,2024-01-01T00:00:00
product_000468,Fashion,Everyday Apparel 0468,338,7.2,4.7,5.4,30.63,2024-01-01T00:00:00
product_000469,Sports & Outdoors,Outdoor Kit 0469,2666,8.8,5.3,8.1,83.37,2024-01-01T00:00:00
product_000470,Baby Products,Nursery Accessory 0470,696,6.9,4.5,5.6,66.26,2024-01-01T00:00:00
product_000471,Baby Products,Nursery Accessory 0471,1615,8.7,5.1,5.5,122.39,2024-01-01T00:00:00
product_000472,Fashion,Seasonal Wear 0472,392,6.6,4.6,3.5,72.24,2024-01-01T00:00:00
product_000473,Fashion,Everyday Apparel 0473,450,6.7,4.3,4.8,25.79,2024-01-01T00:00:00
product_000474,Fashion,Fashion Accessory 0474,274,5.8,3.6,4.0,61.54,2024-01-01T00:00:00
product_000475,Garden & Outdoor,Outdoor Accessory 0475,5959,11.3,5.5,11.0,78.53,2024-01-01T00:00:00
product_000476,Toys & Games,Learning Toy 0476,1024,6.2,4.1,5.7,27.35,2024-01-01T00:00:00
product_000477,Toys & Games,Family Game 0477,1265,4.9,2.6,5.3,113.1,2024-01-01T00:00:00
product_000478,Office Supplies,Desk Set 0478,2918,9.0,7.7,7.6,26.16,2024-01-01T00:00:00
product_000479,Garden & Outdoor,Garden Tool 0479,4051,9.4,3.7,8.2,121.91,2024-01-01T00:00:00
product_000480,Watches & Gifts,Keepsake Item 0480,353,5.0,3.6,4.4,72.2,2024-01-01T00:00:00
product_000481,Home & Bedding,Bedding Set 0481,736,6.1,4.3,4.8,99.3,2024-01-01T00:00:00
product_000482,Furniture & Decor,Accent Furniture 0482,11186,14.9,10.3,10.4,235.59,2024-01-01T00:00:00
product_000483,Watches & Gifts,Gift Set 0483,301,7.8,4.1,6.1,176.61,2024-01-01T00:00:00
product_000484,Toys & Games,Family Game 0484,1872,6.5,4.2,5.4,25.37,2024-01-01T00:00:00
product_000485,Books & Media,Reference Book 0485,426,7.2,3.8,3.8,29.23,2024-01-01T00:00:00
product_000486,Automotive,Vehicle Accessory 0486,891,7.2,3.2,5.6,51.79,2024-01-01T00:00:00
product_000487,Garden & Outdoor,Outdoor Accessory 0487,2954,10.1,4.1,5.5,65.25,2024-01-01T00:00:00
product_000488,Health & Beauty,Wellness Item 0488,385,6.6,4.4,6.4,31.53,2024-01-01T00:00:00
