order_id,seller_state,customer_state,seller_region,customer_region,shipping_distance_band,shipping_zone,estimated_delivery_days,actual_delivery_days,delivery_delay_days,late_delivery_flag,shipping_cost_usd,scenario_name
order_0000293,NM,HI,West,West,same_region,zone_2,7,7.0,0.0,False,5.82,baseline
order_0000294,OR,CA,West,West,same_region,zone_2,7,6.0,0.0,False,5.32,baseline
order_0000295,NJ,OH,Northeast,Midwest,cross_region,zone_3,9,8.0,0.0,False,24.0,baseline
order_0000296,CA,WI,West,Midwest,cross_region,zone_3,9,10.0,1.0,True,44.35,baseline
order_0000297,NJ,NY,Northeast,Northeast,same_region,zone_2,7,6.0,0.0,False,8.8,baseline
order_0000298,FL,TX,South,South,same_region,zone_2,7,7.0,0.0,False,7.58,baseline
order_0000299,IL,NC,Midwest,South,cross_region,zone_3,9,9.0,0.0,False,7.94,baseline
order_0000300,TX,NY,South,Northeast,cross_region,zone_3,9,9.0,0.0,False,8.65,baseline
order_0000301,NJ,MI,Northeast,Midwest,cross_region,zone_3,9,,,False,7.77,baseline
order_0000302,NY,TX,Northeast,South,cross_region,zone_3,10,9.0,0.0,False,11.59,baseline
order_0000303,PA,AR,Northeast,South,cross_region,zone_3,10,13.0,3.0,True,19.73,baseline
order_0000304,FL,OR,South,West,cross_region,zone_3,8,7.0,0.0,False,22.01,baseline
order_0000305,TN,TX,South,South,same_region,zone_2,8,8.0,0.0,False,6.27,baseline
order_0000306,WA,NC,West,South,cross_region,zone_3,8,8.0,0.0,False,8.86,baseline
order_0000307,VT,SD,Northeast,Midwest,cross_region,zone_3,10,10.0,0.0,False,22.75,baseline
order_0000308,NJ,TX,Northeast,South,cross_region,zone_3,8,7.0,0.0,False,8.36,baseline
order_0000309,FL,MI,South,Midwest,cross_region,zone_3,9,9.0,0.0,False,8.67,baseline
order_0000310,NY,NY,Northeast,Northeast,same_state,zone_1,4,4.0,0.0,False,5.37,baseline
order_0000311,FL,VT,South,Northeast,cross_region,zone_3,10,10.0,0.0,False,28.58,baseline
order_0000312,NJ,LA,Northeast,South,cross_region,zone_3,9,9.0,0.0,False,15.85,baseline
order_0000313,IL,KS,Midwest,Midwest,same_region,zone_2,7,7.0,0.0,False,17.91,baseline
order_0000314,MS,ID,South,West,cross_region,zone_3,9,,,False,7.75,baseline
order_0000315,NE,CA,Midwest,West,cross_region,zone_3,9,9.0,0.0,False,19.86,baseline
order_0000316,NJ,MI,Northeast,Midwest,cross_region,zone_3,9,12.0,3.0,True,25.07,baseline
order_0000317,PA,DE,Northeast,South,cross_region,zone_3,9,,,False,8.45,baseline
order_0000318,NY,GA,Northeast,South,cross_region,zone_3,10,10.0,0.0,False,43.36,baseline
order_0000319,IL,CA,Midwest,West,cross_region,zone_3,9,9.0,0.0,False,15.52,baseline
order_0000320,AK,IL,West,Midwest,remote,zone_4,12,11.0,0.0,False,12.81,baseline
order_0000321,NH,NC,Northeast,South,cross_region,zone_3,9,8.0,0.0,False,14.2,baseline
order_0000322,WI,MD,Midwest,South,cross_region,zone_3,9,9.0,0.0,False,8.0,baseline
order_0000323,AL,GA,South,South,same_region,zone_2,7,7.0,0.0,False,10.23,baseline
order_0000324,CT,TX,Northeast,South,cross_region,zone_3,9,9.0,0.0,False,7.4,baseline
order_0000325,ND,HI,Midwest,West,remote,zone_4,12,16.0,4.0,True,14.1,baseline
order_0000326,IA,CO,Midwest,West,cross_region,zone_3,9,9.0,0.0,False,28.45,baseline
order_0000327,DE,FL,South,South,same_region,zone_2,7,7.0,0.0,False,5.82,baseline
order_0000328,CA,ID,West,West,same_region,zone_2,7,7.0,0.0,False,16.66,baseline
order_0000329,NY,SC,Northeast,South,cross_region,zone_3,9,9.0,0.0,False,16.92,baseline
order_0000330,HI,ND,West,Midwest,remote,zone_4,11,11.0,0.0,False,24.44,baseline
order_0000331,AR,OK,South,South,same_region,zone_2,7,7.0,0.0,False,10.35,baseline
order_0000332,LA,TX,South,South,same_region,zone_2,7,6.0,0.0,False,6.12,baseline
order_0000333,AK,NY,West,Northeast,remote,zone_4,12,12.0,0.0,False,12.9,baseline
order_0000334,TX,FL,South,South,same_region,zone_2,7,,,False,21.99,baseline
order_0000335,NV,OR,West,West,same_region,zone_2,7,7.0,0.0,False,5.23,baseline
order_0000336,DE,NV,South,West,cross_region,zone_3,10,9.0,0.0,False,9.68,baseline
order_0000337,LA,SD,South,Midwest,cross_region,zone_3,8,7.0,0.0,False,7.52,baseline
order_0000338,AZ,MT,West,West,same_region,zone_2,6,11.0,5.0,True,13.81,baseline
order_0000339,TN,TX,South,South,same_region,zone_2,7,7.0,0.0,False,5.88,baseline
order_0000340,FL,GA,South,South,same_region,zone_2,8,10.0,2.0,True,13.43,baseline
order_0000341,NY,OH,Northeast,Midwest,cross_region,zone_3,9,9.0,0.0,False,11.89,baseline
order_0000342,CA,WV,West,South,cross_region,zone_3,9,9.0,0.0,False,17.6,baseline
order_0000343,CT,VA,Northeast,South,cross_region,zone_3,9,9.0,0.0,False,16.9,baseline
order_0000344,HI,WY,West,West,same_region,zone_2,6,6.0,0.0,False,11.42,baseline
order_0000345,HI,MS,West,South,remote,zone_4,11,16.0,5.0,True,68.88,baseline
order_0000346,FL,NY,South,Northeast,cross_region,zone_3,9,9.0,0.0,False,7.99,baseline
order_0000347,HI,MN,West,Midwest,remote,zone_4,12,,,False,19.09,baseline
order_0000348,OH,CA,Midwest,West,cross_region,zone_3,9,12.0,3.0,True,17.42,baseline
order_0000349,IL,AR,Midwest,South,cross_region,zone_3,10,14.0,4.0,True,8.79,baseline
order_0000350,OR,CA,West,West,same_region,zone_2,7,6.0,0.0,False,15.81,baseline
order_0000351,MS,TX,South,South,same_region,zone_2,6,6.0,0.0,False,20.85,baseline
order_0000352,TX,CA,South,West,cross_region,zone_3,9,9.0,0.0,False,16.71,baseline
order_0000353,NE,NY,Midwest,Northeast,cross_region,zone_3,8,10.0,2.0,True,8.39,baseline
order_0000354,WY,TN,West,South,cross_region,zone_3,9,8.0,0.0,False,24.23,baseline
order_0000355,TX,UT,South,West,cross_region,zone_3,9,12.0,3.0,True,27.61,baseline
order_0000356,CA,TX,West,South,cross_region,zone_3,9,8.0,0.0,False,8.03,baseline
order_0000357,NY,FL,Northeast,South,cross_region,zone_3,9,9.0,0.0,False,20.11,baseline
order_0000358,WA,NC,West,South,cross_region,zone_3,9,8.0,0.0,False,7.4,baseline
order_0000359,FL,TN,South,South,same_region,zone_2,7,7.0,0.0,False,5.15,baseline
order_0000360,HI,CA,West,West,same_region,zone_2,6,7.0,1.0,True,5.74,baseline
order_0000361,ME,IL,Northeast,Midwest,cross_region,zone_3,9,8.0,0.0,False,7.68,baseline
order_0000362,NV,PA,West,Northeast,cross_region,zone_3,9,10.0,1.0,True,19.0,baseline
order_0000363,AZ,CO,West,West,same_region,zone_2,7,7.0,0.0,False,18.13,baseline
order_0000364,ME,NY,Northeast,Northeast,same_region,zone_2,7,7.0,0.0,False,5.07,baseline
order_0000365,IA,KY,Midwest,South,cross_region,zone_3,9,9.0,0.0,False,8.41,baseline
order_0000366,FL,HI,South,West,remote,zone_4,12,12.0,0.0,False,27.43,baseline
order_0000367,TN,CA,South,West,cross_region,zone_3,10,,,False,9.72,baseline
order_0000368,ID,NV,West,West,same_region,zone_2,7,7.0,0.0,False,7.23,baseline
order_0000369,VA,IL,South,Midwest,cross_region,zone_3,9,9.0,0.0,False,19.07,baseline
order_0000370,LA,WY,South,West,cross_region,zone_3,9,9.0,0.0,False,17.08,baseline
order_0000371,WA,MO,West,Midwest,cross_region,zone_3,8,9.0,1.0,True,16.08,baseline
order_0000372,HI,CA,West,West,same_region,zone_2,6,6.0,0.0,False,21.39,baseline
order_0000373,PA,NY,Northeast,Northeast,same_region,zone_2,7,7.0,0.0,False,11.41,baseline
order_0000374,AR,LA,South,South,same_region,zone_2,7,6.0,0.0,False,5.55,baseline
order_0000375,TX,FL,South,South,same_region,zone_2,7,,,False,21.45,baseline
order_0000376,PA,MS,Northeast,South,cross_region,zone_3,9,8.0,0.0,False,25.43,baseline
order_0000377,PA,NC,Northeast,South,cross_region,zone_3,9,9.0,0.0,False,7.35,baseline
order_0000378,MN,FL,Midwest,South,cross_region,zone_3,9,9.0,0.0,False,34.14,baseline
order_0000379,NJ,MI,Northeast,Midwest,cross_region,zone_3,9,9.0,0.0,False,10.47,baseline
order_0000380,SC,AK,South,West,remote,zone_4,12,12.0,0.0,False,18.14,baseline
order_0000381,FL,CA,South,West,cross_region,zone_3,10,10.0,0.0,False,11.96,baseline
order_0000382,CA,NM,West,West,same_region,zone_2,7,7.0,0.0,False,11.6,baseline
order_0000383,GA,GA,South,South,same_state,zone_1,5,5.0,0.0,False,4.83,baseline
order_0000384,AL,GA,South,South,same_region,zone_2,7,7.0,0.0,False,13.72,baseline
order_0000385,NJ,PA,Northeast,Northeast,same_region,zone_2,7,7.0,0.0,False,6.69,baseline
order_0000386,NY,TX,Northeast,South,cross_region,zone_3,8,8.0,0.0,False,17.47,baseline
order_0000387,RI,CA,Northeast,West,cross_region,zone_3,9,8.0,0.0,False,62.11,baseline
order_0000388,FL,NY,South,Northeast,cross_region,zone_3,9,,,False,7.68,baseline
order_0000389,ID,CA,West,West,same_region,zone_2,6,6.0,0.0,False,13.35,baseline
order_0000390,OR,FL,West,South,cross_region,zone_3,9,,,False,20.9,baseline
order_0000391,CA,CA,West,West,same_state,zone_1,5,5.0,0.0,False,18.58,baseline
order_0000392,DC,OH,South,Midwest,cross_region,zone_3,9,,,False,25.78,baseline
order_0000393,HI,TX,West,South,remote,zone_4,11,11.0,0.0,False,11.51,baseline
order_0000394,FL,TX,South,South,same_region,zone_2,6,8.0,2.0,True,12.15,baseline
order_0000395,OK,AR,South,South,same_region,zone_2,7,6.0,0.0,False,15.4,baseline
order_0000396,WA,OH,West,Midwest,cross_region,zone_3,9,9.0,0.0,False,7.4,baseline
order_0000397,MN,MS,Midwest,South,cross_region,zone_3,9,12.0,3.0,True,17.7,baseline
order_0000398,IL,CA,Midwest,West,cross_region,zone_3,9,13.0,4.0,True,8.8,baseline
order_0000399,HI,OH,West,Midwest,remote,zone_4,12,12.0,0.0,False,27.79,baseline
order_0000400,GA,FL,South,South,same_region,zone_2,7,7.0,0.0,False,7.17,baseline
order_0000401,IL,FL,Midwest,South,cross_region,zone_3,9,8.0,0.0,False,8.41,baseline
order_0000402,DE,CA,South,West,cross_region,zone_3,9,14.0,5.0,True,20.05,baseline
order_0000403,VA,NJ,South,Northeast,cross_region,zone_3,9,9.0,0.0,False,30.04,baseline
order_0000404,LA,TX,South,South,same_region,zone_2,6,6.0,0.0,False,14.08,baseline
order_0000405,TX,CA,South,West,cross_region,zone_3,9,8.0,0.0,False,25.01,baseline
order_0000406,VT,SC,Northeast,South,cross_region,zone_3,9,9.0,0.0,False,15.23,baseline
order_0000407,TX,CA,South,West,cross_region,zone_3,9,8.0,0.0,False,38.2,baseline
order_0000408,KY,NC,South,South,same_region,zone_2,7,7.0,0.0,False,5.36,baseline
order_0000409,NY,FL,Northeast,South,cross_region,zone_3,9,9.0,0.0,False,23.85,baseline
order_0000410,NY,FL,Northeast,South,cross_region,zone_3,8,8.0,0.0,False,8.08,baseline
order_0000411,MA,FL,Northeast,South,cross_region,zone_3,9,,,False,8.53,baseline
order_0000412,CA,IN,West,Midwest,cross_region,zone_3,9,11.0,2.0,True,11.77,baseline
order_0000413,ME,FL,Northeast,South,cross_region,zone_3,9,9.0,0.0,False,22.82,baseline
order_0000414,AL,CA,South,West,cross_region,zone_3,9,11.0,2.0,True,16.48,baseline
order_0000415,KS,WY,Midwest,West,cross_region,zone_3,9,8.0,0.0,False,7.53,baseline
order_0000416,IL,TX,Midwest,South,cross_region,zone_3,9,9.0,0.0,False,8.32,baseline
order_0000417,OR,KS,West,Midwest,cross_region,zone_3,9,9.0,0.0,False,8.19,baseline
order_0000418,GA,NC,South,South,same_region,zone_2,7,6.0,0.0,False,31.9,baseline
order_0000419,IL,NY,Midwest,Northeast,cross_region,zone_3,9,8.0,0.0,False,8.5,baseline
order_0000420,NV,CA,West,West,same_region,zone_2,7,7.0,0.0,False,14.48,baseline
order_0000421,IA,IA,Midwest,Midwest,same_state,zone_1,5,5.0,0.0,False,3.76,baseline
order_0000422,OH,PA,Midwest,Northeast,cross_region,zone_3,9,9.0,0.0,False,9.57,baseline
order_0000423,TN,TX,South,South,same_region,zone_2,7,7.0,0.0,False,12.99,baseline
order_0000424,TX,MT,South,West,cross_region,zone_3,9,12.0,3.0,True,25.06,baseline
order_0000425,AL,MD,South,South,same_region,zone_2,8,7.0,0.0,False,7.26,baseline
order_0000426,FL,NY,South,Northeast,cross_region,zone_3,8,8.0,0.0,False,24.27,baseline
order_0000427,HI,AK,West,West,same_region,zone_2,6,6.0,0.0,False,28.29,baseline
order_0000428,WA,TX,West,South,cross_region,zone_3,9,9.0,0.0,False,18.0,baseline
order_0000429,OH,VA,Midwest,South,cross_region,zone_3,9,14.0,5.0,True,41.9,baseline
order_0000430,PA,GA,Northeast,South,cross_region,zone_3,9,9.0,0.0,False,12.05,baseline
order_0000431,NJ,MI,Northeast,Midwest,cross_region,zone_3,9,11.0,2.0,True,12.22,baseline
order_0000432,TX,CA,South,West,cross_region,zone_3,9,13.0,4.0,True,7.68,baseline
order_0000433,FL,TX,South,South,same_region,zone_2,8,8.0,0.0,False,7.69,baseline
order_0000434,CA,NY,West,Northeast,cross_region,zone_3,9,9.0,0.0,False,23.02,baseline
order_0000435,IL,TX,Midwest,South,cross_region,zone_3,9,9.0,0.0,False,7.99,baseline
order_0000436,FL,ND,South,Midwest,cross_region,zone_3,8,8.0,0.0,False,7.69,baseline
order_0000437,MS,TX,South,South,same_region,zone_2,6,5.0,0.0,False,5.89,baseline
order_0000438,MS,OK,South,South,same_region,zone_2,6,8.0,2.0,True,5.52,baseline
order_0000439,IL,MI,Midwest,Midwest,same_region,zone_2,7,7.0,0.0,False,5.63,baseline
order_0000440,MA,OH,Northeast,Midwest,cross_region,zone_3,9,13.0,4.0,True,15.36,baseline
order_0000441,IL,CA,Midwest,West,cross_region,zone_3,9,9.0,0.0,False,24.33,baseline
order_0000442,TX,NJ,South,Northeast,cross_region,zone_3,9,9.0,0.0,False,18.26,baseline
order_0000443,IL,GA,Midwest,South,cross_region,zone_3,9,9.0,0.0,False,25.0,baseline
order_0000444,TX,NJ,South,Northeast,cross_region,zone_3,9,8.0,0.0,False,26.65,baseline
order_0000445,CA,FL,West,South,cross_region,zone_3,9,9.0,0.0,False,7.57,baseline
order_0000446,CA,CA,West,West,same_state,zone_1,5,5.0,0.0,False,9.33,baseline
order_0000447,AK,ID,West,West,same_region,zone_2,7,7.0,0.0,False,16.49,baseline
order_0000448,OR,NE,West,Midwest,cross_region,zone_3,9,9.0,0.0,False,23.38,baseline
order_0000449,MN,MI,Midwest,Midwest,same_region,zone_2,7,7.0,0.0,False,4.94,baseline
order_0000450,CA,IL,West,Midwest,cross_region,zone_3,9,8.0,0.0,False,42.0,baseline
order_0000451,IN,NH,Midwest,Northeast,cross_region,zone_3,10,10.0,0.0,False,20.41,baseline
order_0000452,IN,CA,Midwest,West,cross_region,zone_3,9,8.0,0.0,False,8.29,baseline
order_0000453,WA,GA,West,South,cross_region,zone_3,10,10.0,0.0,False,46.39,baseline
order_0000454,CO,TX,West,South,cross_region,zone_3,9,9.0,0.0,False,17.23,baseline
order_0000455,FL,NC,South,South,same_region,zone_2,7,7.0,0.0,False,12.02,baseline
order_0000456,FL,SD,South,Midwest,cross_region,zone_3,10,10.0,0.0,False,8.35,baseline
order_0000457,HI,MI,West,Midwest,remote,zone_4,11,16.0,5.0,True,31.05,baseline
order_0000458,NY,PA,Northeast,Northeast,same_region,zone_2,7,7.0,0.0,False,7.17,baseline
order_0000459,FL,CA,South,West,cross_region,zone_3,9,9.0,0.0,False,32.32,baseline
order_0000460,MD,CA,South,West,cross_region,zone_3,9,9.0,0.0,False,8.12,baseline
order_0000461,FL,FL,South,South,same_state,zone_1,5,5.0,0.0,False,4.13,baseline
order_0000462,TX,PA,South,Northeast,cross_region,zone_3,9,8.0,0.0,False,22.2,baseline
order_0000463,MS,IN,South,Midwest,cross_region,zone_3,9,8.0,0.0,False,16.96,baseline
order_0000464,NH,CA,Northeast,West,cross_region,zone_3,9,9.0,0.0,False,17.5,baseline
order_0000465,NY,FL,Northeast,South,cross_region,zone_3,9,9.0,0.0,False,9.27,baseline
order_0000466,ID,IA,West,Midwest,cross_region,zone_3,9,9.0,0.0,False,16.15,baseline
order_0000467,CA,CA,West,West,same_state,zone_1,5,5.0,0.0,False,9.89,baseline
order_0000468,AL,FL,South,South,same_region,zone_2,7,7.0,0.0,False,11.39,baseline
order_0000469,CA,TX,West,South,cross_region,zone_3,10,10.0,0.0,False,8.28,baseline
order_0000470,FL,DC,South,South,same_region,zone_2,7,7.0,0.0,False,8.32,baseline
order_0000471,OH,PA,Midwest,Northeast,cross_region,zone_3,10,9.0,0.0,False,9.69,baseline
order_0000472,NY,NY,Northeast,Northeast,same_state,zone_1,5,6.0,1.0,True,7.95,baseline
order_0000473,OH,AZ,Midwest,West,cross_region,zone_3,9,9.0,0.0,False,8.25,baseline
order_0000474,OH,FL,Midwest,South,cross_region,zone_3,9,9.0,0.0,False,7.94,baseline
order_0000475,TN,AR,South,South,same_region,zone_2,7,10.0,3.0,True,6.6,baseline
order_0000476,TX,NC,South,South,same_region,zone_2,7,7.0,0.0,False,16.18,baseline
order_0000477,CA,OR,West,West,same_region,zone_2,7,7.0,0.0,False,12.16,baseline
order_0000478,FL,OK,South,South,same_region,zone_2,7,7.0,0.0,False,8.29,baseline
order_0000479,WY,KY,West,South,cross_region,zone_3,9,8.0,0.0,False,24.65,baseline
order_0000480,CT,TX,Northeast,South,cross_region,zone_3,9,9.0,0.0,False,25.01,baseline
order_0000481,HI,NC,West,South,remote,zone_4,11,11.0,0.0,False,38.75,baseline
order_0000482,MO,AZ,Midwest,West,cross_region,zone_3,9,,,False,8.35,baseline
order_0000483,TX,NY,South,Northeast,cross_region,zone_3,10,,,False,20.53,baseline
order_0000484,TX,TX,South,South,same_state,zone_1,5,5.0,0.0,False,6.45,baseline
order_0000485,HI,OK,West,South,remote,zone_4,11,12.0,1.0,True,14.11,baseline
order_0000486,MN,CA,Midwest,West,cross_region,zone_3,9,9.0,0.0,False,8.67,baseline
order_0000487,TX,TX,South,South,same_state,zone_1,5,4.0,0.0,False,3.76,baseline
order_0000488,HI,NM,West,West,same_region,zone_2,6,6.0,0.0,False,6.52,baseline
order_0000489,TN,NJ,South,Northeast,cross_region,zone_3,8,8.0,0.0,False,33.24,baseline
order_0000490,TX,CA,South,West,cross_region,zone_3,9,9.0,0.0,False,24.47,baseline
order_0000491,FL,GA,South,South,same_region,zone_2,8,8.0,0.0,False,14.33,baseline
order_0000492,WV,DE,South,South,same_region,zone_2,7,7.0,0.0,False,5.45,baseline
order_0000493,MS,MO,South,Midwest,cross_region,zone_3,8,7.0,0.0,False,7.93,baseline
order_0000494,CA,WI,West,Midwest,cross_region,zone_3,9,9.0,0.0,False,17.55,baseline
order_0000495,FL,DC,South,South,same_region,zone_2,7,7.0,0.0,False,5.72,baseline
order_0000496,TN,UT,South,West,cross_region,zone_3,10,9.0,0.0,False,17.89,baseline
order_0000497,LA,FL,South,South,same_region,zone_2,6,6.0,0.0,False,9.56,baseline
order_0000498,OR,MI,West,Midwest,cross_region,zone_3,9,9.0,0.0,False,8.08,baseline
order_0000499,FL,LA,South,South,same_region,zone_2,7,6.0,0.0,False,10.51,baseline
order_0000500,HI,NC,West,South,remote,zone_4,11,10.0,0.0,False,12.59,baseline
order_0000501,FL,GA,South,South,same_region,zone_2,6,6.0,0.0,False,12.55,baseline
order_0000502,MT,TX,West,South,cross_region,zone_3,9,9.0,0.0,False,8.52,baseline
order_0000503,NH,CA,Northeast,West,cross_region,zone_3,9,9.0,0.0,False,26.77,baseline
order_0000504,PA,CA,Northeast,West,cross_region,zone_3,9,11.0,2.0,True,8.46,baseline
order_0000505,ID,ME,West,Northeast,cross_region,zone_3,10,9.0,0.0,False,17.98,baseline
order_0000506,DE,CA,South,West,cross_region,zone_3,10,,,False,9.06,baseline
order_0000507,TX,WA,South,West,cross_region,zone_3,9,9.0,0.0,False,19.63,baseline
order_0000508,PA,CA,Northeast,West,cross_region,zone_3,10,10.0,0.0,False,9.76,baseline
order_0000509,MN,NJ,Midwest,Northeast,cross_region,zone_3,9,9.0,0.0,False,25.55,baseline
order_0000510,TX,OH,South,Midwest,cross_region,zone_3,9,9.0,0.0,False,17.34,baseline
order_0000511,NJ,CA,Northeast,West,cross_region,zone_3,9,11.0,2.0,True,9.7,baseline
order_0000512,NY,PA,Northeast,Northeast,same_region,zone_2,7,10.0,3.0,True,21.55,baseline
order_0000513,TX,GA,South,South,same_region,zone_2,7,6.0,0.0,False,11.07,baseline
order_0000514,IL,NH,Midwest,Northeast,cross_region,zone_3,9,9.0,0.0,False,39.24,baseline
order_0000515,IL,MI,Midwest,Midwest,same_region,zone_2,7,7.0,0.0,False,13.07,baseline
order_0000516,IA,TN,Midwest,South,cross_region,zone_3,9,14.0,5.0,True,12.25,baseline
order_0000517,FL,NY,South,Northeast,cross_region,zone_3,10,14.0,4.0,True,8.28,baseline
order_0000518,OH,MS,Midwest,South,cross_region,zone_3,9,9.0,0.0,False,7.36,baseline
order_0000519,CA,CA,West,West,same_state,zone_1,5,5.0,0.0,False,4.76,baseline
order_0000520,CA,SD,West,Midwest,cross_region,zone_3,9,8.0,0.0,False,45.14,baseline
order_0000521,FL,NY,South,Northeast,cross_region,zone_3,10,11.0,1.0,True,9.26,baseline
order_0000522,PA,CA,Northeast,West,cross_region,zone_3,9,9.0,0.0,False,7.95,baseline
order_0000523,PA,MT,Northeast,West,cross_region,zone_3,9,9.0,0.0,False,15.48,baseline
order_0000524,VT,CO,Northeast,West,cross_region,zone_3,10,10.0,0.0,False,7.92,baseline
order_0000525,WV,TX,South,South,same_region,zone_2,7,7.0,0.0,False,5.93,baseline
order_0000526,AZ,FL,West,South,cross_region,zone_3,9,9.0,0.0,False,17.7,baseline
order_0000527,OR,KS,West,Midwest,cross_region,zone_3,9,9.0,0.0,False,8.36,baseline
order_0000528,NJ,FL,Northeast,South,cross_region,zone_3,9,,,False,8.05,baseline
order_0000529,NV,GA,West,South,cross_region,zone_3,9,9.0,0.0,False,8.32,baseline
order_0000530,FL,VA,South,South,same_region,zone_2,6,6.0,0.0,False,5.02,baseline
order_0000531,WY,CA,West,West,same_region,zone_2,7,7.0,0.0,False,6.61,baseline
order_0000532,FL,LA,South,South,same_region,zone_2,7,10.0,3.0,True,32.85,baseline
order_0000533,NY,AL,Northeast,South,cross_region,zone_3,9,9.0,0.0,False,7.58,baseline
order_0000534,PA,OH,Northeast,Midwest,cross_region,zone_3,9,8.0,0.0,False,16.04,baseline
order_0000535,CA,WI,West,Midwest,cross_region,zone_3,9,9.0,0.0,False,32.88,baseline
order_0000536,OH,CA,Midwest,West,cross_region,zone_3,9,9.0,0.0,False,7.95,baseline
order_0000537,PA,IL,Northeast,Midwest,cross_region,zone_3,9,9.0,0.0,False,9.26,baseline
order_0000538,FL,NY,South,Northeast,cross_region,zone_3,8,8.0,0.0,False,8.26,baseline
order_0000539,TX,NE,South,Midwest,cross_region,zone_3,9,9.0,0.0,False,36.11,baseline
order_0000540,OR,AK,West,West,same_region,zone_2,7,7.0,0.0,False,5.51,baseline
